family,libr,branch,x,y,z,vx,vy,vz,jacobi,period,stability,target_jacobi,jacobi_diff
short,4.0,, 4.8784941344943100e-01, 1.5123319925089318e+00,-3.1147477793023649e-23, 1.0024208296265955e+00,-5.7172991749931334e-01, 1.7322644519477775e-23,2.44903920726443,6.3552195328119785,1.00000000000073,2.4491667525654046,0.00012754530097458527
short,4.0,, 4.8784941344943100e-01, 1.4859965316863284e+00, 9.7675091002618607e-24, 9.4844283132108509e-01,-5.1519646033081079e-01,-4.7899337334919018e-24,2.55683545980344,6.3819731797757315,1.00000000000057,2.5569328120741055,9.735227066531849e-05
short,4.0,, 4.8784941344943100e-01, 1.4416944357136250e+00, 1.7019769463860045e-23, 8.7084278491100831e-01,-4.5166353201132736e-01,-1.0367914186668977e-23,2.66478314223004,6.414757510951296,1.0,2.6646988715828064,8.427064723370847e-05
short,4.0,, 4.8784941344943100e-01, 1.3712419288299809e+00,-1.1951480653550592e-34, 7.5837404010597809e-01,-3.7541375072475186e-01, 2.7047096454863866e-34,2.77251430941731,6.455687912951414,1.0,2.7724649310915077,4.93783258024294e-05
short,4.0,, 4.8784941344943100e-01, 1.2517901918304311e+00,-1.1347855120853732e-34, 5.7861179487929704e-01,-2.7141087431957883e-01,-9.2008697903745183e-35,2.88025095153259,6.508799308482559,1.00000000000014,2.880230990600209,1.9960932380769236e-05
short,4.0,, 4.8784941344943100e-01, 8.6598593557315040e-01,-3.6601759688992029e-24,-6.2382090257722046e-05, 2.5012854971137490e-05, 2.3881075664265832e-24,2.98799705010891,6.582692158298978,1.0,2.98799705010891,0.0
short,5.0,, 4.8784941344943100e-01,-1.4712659584826735e+00, 3.4626889159941899e-23,-1.0248413865395025e+00,-7.8822421957823163e-01, 5.1020842952102382e-24,2.01810251396845,6.285834624363579,1.00000000000862,2.01810251396845,0.0
short,5.0,, 4.8784941344943100e-01,-1.5069369574096043e+00,-5.3976582343191563e-24,-1.0536760873271613e+00,-7.2971401808908842e-01,-1.9653972668137557e-24,2.12580710219795,6.298948676338357,1.0,2.1258685735396488,6.147134169864898e-05
short,5.0,, 4.8784941344943100e-01,-1.5229405714713085e+00,-1.3743770476200583e-23,-1.0554134364236913e+00,-6.7643675598731212e-01,-1.7814435822935829e-23,2.23360483660161,6.314531833279093,1.00000000000391,2.2336346331108476,2.9796509237733915e-05
short,5.0,, 4.8784941344943100e-01,-1.5243096191092349e+00,-7.0692671730459754e-24,-1.0376636772246870e+00,-6.2465609812619871e-01, 3.6406963016621988e-24,2.34128799787201,6.33305441300495,1.00000000000321,2.3414006926820465,0.00011269481003672865
short,5.0,, 4.8784941344943100e-01,-1.5123319937270423e+00, 8.8735213992755488e-23,-1.0024208324879806e+00,-5.7172992102518683e-01, 2.5901172071650326e-23,2.4490392002688,6.3552195312367346,1.0,2.4491667522532454,0.00012755198444525107
short,5.0,, 4.8784941344943100e-01,-1.4859965337145138e+00, 1.8265183871381950e-33,-9.4844283512457650e-01,-5.1519646382420881e-01, 5.2944265561035829e-35,2.55683545345284,6.38197317804077,1.00000000000168,2.5569328118244443,9.73583716041837e-05
short,5.0,, 4.8784941344943100e-01,-1.4416944384883794e+00,-8.5853405406656590e-33,-8.7084278953325811e-01,-4.5166353544537924e-01,-9.1719709964435216e-34,2.66478313682642,6.414757509126842,1.0000000000006,2.664698871395643,8.426543077666437e-05
short,5.0,, 4.8784941344943100e-01,-1.3712419323012210e+00, 9.8753280412580374e-34,-7.5837404547317333e-01,-3.7541375409183581e-01,-1.8344926469405857e-33,2.77251430520662,6.455687911148023,1.00000000000056,2.772464930966842,4.937423977802169e-05
short,5.0,, 4.8784941344943100e-01,-1.2517901962944085e+00, 1.9406787250702092e-34,-5.7861180148013480e-01,-2.7141087788813134e-01, 4.9065501545306913e-35,2.88025094856969,6.508799306794588,1.0,2.880230990538041,1.995803164911436e-05
short,5.0,, 4.8784941344943100e-01,-8.6598594190037093e-01, 2.4243145986171597e-24, 6.2372089941641664e-05, 2.5008844621317516e-05,-1.2900725985051207e-24,2.98799705010924,6.582692151858179,1.0,2.98799705010924,0.0
butterfly,,N, 9.4099979265358202e-01, 1.9004415956504988e-23, 5.0947429978967418e-01, 2.9689379066449942e-13,-1.2496802037556951e-01,-3.1227170661082715e-12,2.74541236091503,11.555291205753774,211.184678346281,2.74541236091503,0.0
butterfly,,N, 9.6669308700573031e-01,-1.6328225026575457e-23, 4.6562619318127968e-01, 2.1469079383341521e-14,-1.5932403789473432e-01,-2.2527346533001175e-12,2.78393616773097,11.35120651389853,202.972904123267,2.7838176549446856,0.00011851278628460804
butterfly,,N, 9.9243899891472187e-01,-3.7466629869828951e-23, 4.1570944082103595e-01, 1.7757724809328564e-13,-1.9585886669274799e-01, 1.4689157760954987e-12,2.82225562697209,11.059255509805352,173.420262045389,2.822222948974341,3.267799774908653e-05
butterfly,,N, 1.0172758554238561e+00,-2.3188347106970989e-23, 3.5731486520670158e-01, 9.9048113594513459e-13,-2.3469412701073999e-01, 3.9815584894311701e-12,2.86065738646244,10.602434962400071,84.2520203931074,2.8606282430039967,2.9143458443403603e-05
butterfly,,N, 1.0364715633777861e+00,-2.3492932212550959e-28, 2.8933812379592155e-01,-1.2196134962609981e-13,-2.7240264247737744e-01,-3.1190793249631990e-13,2.89911872677528,9.81205721323043,49.4397025722941,2.899033537033652,8.51897416280778e-05
butterfly,,N, 1.0349501738700513e+00, 6.5302984709645429e-29, 2.2351158205315724e-01, 1.0461231192854908e-14,-2.9206281138886303e-01, 1.8446364831561742e-14,2.93746635421387,8.481560392678682,31.5205769825133,2.9374388310633077,2.7523150562203114e-05
butterfly,,N, 1.0048758268180236e+00,-5.3336544059942046e-28, 1.8558646991803923e-01,-3.0509613451824389e-14,-2.7455107207700946e-01,-6.6437902611080288e-14,2.97585752688641,7.042857203557379,32.3409905574497,2.975844125092963,1.3401793446998767e-05
butterfly,,N, 9.6847730370957330e-01,-3.1605654484291252e-29, 1.6629768733218597e-01, 1.6242945857970354e-14,-2.3499516483360380e-01, 6.5823347641169004e-14,3.01424306350515,5.986154263445228,37.0024316363877,3.014249419122619,6.355617468756236e-06
butterfly,,N, 9.3553719495549159e-01, 1.3394455725526872e-28, 1.5241351349056170e-01,-2.5022169255573425e-15,-1.7810499751275685e-01,-5.0889189675057217e-14,3.05262299091653,5.116547892824016,31.6350313062625,3.0526547131522745,3.172223574443578e-05
butterfly,,N, 9.0453898750573813e-01,-3.0042855182227924e-26, 1.4388186844294218e-01,-8.5656563732450135e-15,-4.9801575824700677e-02,-1.9332247649544646e-14,3.09106000718193,3.7265552310265724,1.0,3.09106000718193,0.0
butterfly,,S, 9.4099979265358202e-01, 1.9004415956504988e-23,-5.0947429978967418e-01, 2.9689379066449942e-13,-1.2496802037556951e-01, 3.1227170661082715e-12,2.74541236091503,11.555291205753774,211.184678346281,2.74541236091503,0.0
butterfly,,S, 9.6669308700573031e-01,-1.6328225026575457e-23,-4.6562619318127968e-01, 2.1469079383341521e-14,-1.5932403789473432e-01, 2.2527346533001175e-12,2.78393616773097,11.35120651389853,202.972904123267,2.7838176549446856,0.00011851278628460804
butterfly,,S, 9.9243899891472187e-01,-3.7466629869828951e-23,-4.1570944082103595e-01, 1.7757724809328564e-13,-1.9585886669274799e-01,-1.4689157760954987e-12,2.82225562697209,11.059255509805352,173.420262045389,2.822222948974341,3.267799774908653e-05
butterfly,,S, 1.0172758554238561e+00,-2.3188347106970989e-23,-3.5731486520670158e-01, 9.9048113594513459e-13,-2.3469412701073999e-01,-3.9815584894311701e-12,2.86065738646244,10.602434962400071,84.2520203931074,2.8606282430039967,2.9143458443403603e-05
butterfly,,S, 1.0364715633777861e+00,-2.3492932212550959e-28,-2.8933812379592155e-01,-1.2196134962609981e-13,-2.7240264247737744e-01, 3.1190793249631990e-13,2.89911872677528,9.81205721323043,49.4397025722941,2.899033537033652,8.51897416280778e-05
butterfly,,S, 1.0349501738700513e+00, 6.5302984709645429e-29,-2.2351158205315724e-01, 1.0461231192854908e-14,-2.9206281138886303e-01,-1.8446364831561742e-14,2.93746635421387,8.481560392678682,31.5205769825133,2.9374388310633077,2.7523150562203114e-05
butterfly,,S, 1.0048758268180236e+00,-5.3336544059942046e-28,-1.8558646991803923e-01,-3.0509613451824389e-14,-2.7455107207700946e-01, 6.6437902611080288e-14,2.97585752688641,7.042857203557379,32.3409905574497,2.975844125092963,1.3401793446998767e-05
butterfly,,S, 9.6847730370957330e-01,-3.1605654484291252e-29,-1.6629768733218597e-01, 1.6242945857970354e-14,-2.3499516483360380e-01,-6.5823347641169004e-14,3.01424306350515,5.986154263445228,37.0024316363877,3.014249419122619,6.355617468756236e-06
butterfly,,S, 9.3553719495549159e-01, 1.3394455725526872e-28,-1.5241351349056170e-01,-2.5022169255573425e-15,-1.7810499751275685e-01, 5.0889189675057217e-14,3.05262299091653,5.116547892824016,31.6350313062625,3.0526547131522745,3.172223574443578e-05
butterfly,,S, 9.0453898750573813e-01,-3.0042855182227924e-26,-1.4388186844294218e-01,-8.5656563732450135e-15,-4.9801575824700677e-02, 1.9332247649544646e-14,3.09106000718193,3.7265552310265724,1.0,3.09106000718193,0.0
dragonfly,,N, 1.1446799697741938e+00,-2.5580358828465344e-20, 9.1404590780404249e-02, 9.0441171400262588e-03,-3.4858953090750161e-01, 3.0300225632097727e-01,2.93330785573939,7.170478444336523,287.459474423421,2.93330785573939,0.0
dragonfly,,N, 1.1443903064611176e+00,-2.5570518788900408e-20, 9.6497406609037592e-02, 9.9847820762247706e-03,-3.4473802157458250e-01, 2.8621529232270249e-01,2.94328148861538,7.023989314569827,261.727407923186,2.94327266714432,8.821471059849983e-06
dragonfly,,N, 1.1433166686373561e+00,-2.5570520264642230e-20, 1.0254139391413199e-01, 1.0134364730093161e-02,-3.3907548495169915e-01, 2.6925788549481788e-01,2.95325882435447,6.858822917213646,241.442454484956,2.95323747854925,2.1345805219841196e-05
dragonfly,,N, 1.1413496885693937e+00,-2.5570521922000220e-20, 1.0972142486104021e-01, 9.1666068801146850e-03,-3.3119727950691930e-01, 2.5224851471841553e-01,2.96315743152598,6.676696192413005,226.369494659034,2.96320228995418,4.485842820001196e-05
dragonfly,,N, 1.1384224032731627e+00,-2.5570504313647804e-20, 1.1836065640731638e-01, 6.8507400972225279e-03,-3.2065690955501919e-01, 2.3462695473552792e-01,2.97310019109404,6.478967038825393,215.973342986439,2.97316710135911,6.691026507033015e-05
dragonfly,,N, 1.1345354925743316e+00,-2.5570445170662557e-20, 1.2874124920651867e-01, 3.1746387880216215e-03,-3.0716470053452960e-01, 2.1544373105638542e-01,2.9831142642597,6.271623191970014,210.191615431703,2.98313191276404,1.7648504340161963e-05
dragonfly,,N, 1.1297737950824662e+00,-2.5570358264391875e-20, 1.4100413435339237e-01,-1.4435072965854842e-03,-2.9076894800667513e-01, 1.9324338374160946e-01,2.9930731011311,6.065493137014074,209.277956327715,2.99309672416897,2.362303787029063e-05
dragonfly,,N, 1.1240596830414382e+00,-2.5572056603366587e-20, 1.5564504117971462e-01,-6.1729207989199416e-03,-2.7118894674003258e-01, 1.6467472741301514e-01,3.0030651585138,5.8662599112694505,213.471511603799,3.0030615355739,3.622939900083111e-06
dragonfly,,N, 1.1172201901985077e+00,-2.5572902095894891e-20, 1.7322219247250092e-01,-9.1639391453251194e-03,-2.4819206285787390e-01, 1.2260635343448908e-01,3.01302532179458,5.6805278127653365,222.880130864089,3.01302634697883,1.0251842499364727e-06
dragonfly,,N, 1.1087200509405188e+00,-2.5572320658662919e-20, 1.9498066950114290e-01, 4.2515199864165837e-06,-2.2083418163289772e-01,-3.5635483196916981e-05,3.02299115838376,5.510396579508037,237.48465634756,3.02299115838376,0.0
dragonfly,,S, 1.1446799697741938e+00,-2.5580358828465344e-20,-9.1404590780404249e-02, 9.0441171400262588e-03,-3.4858953090750161e-01,-3.0300225632097727e-01,2.93330785573939,7.170478444336523,287.459474423421,2.93330785573939,0.0
dragonfly,,S, 1.1443903064611176e+00,-2.5570518788900408e-20,-9.6497406609037592e-02, 9.9847820762247706e-03,-3.4473802157458250e-01,-2.8621529232270249e-01,2.94328148861538,7.023989314569827,261.727407923186,2.94327266714432,8.821471059849983e-06
dragonfly,,S, 1.1433166686373561e+00,-2.5570520264642230e-20,-1.0254139391413199e-01, 1.0134364730093161e-02,-3.3907548495169915e-01,-2.6925788549481788e-01,2.95325882435447,6.858822917213646,241.442454484956,2.95323747854925,2.1345805219841196e-05
dragonfly,,S, 1.1413496885693937e+00,-2.5570521922000220e-20,-1.0972142486104021e-01, 9.1666068801146850e-03,-3.3119727950691930e-01,-2.5224851471841553e-01,2.96315743152598,6.676696192413005,226.369494659034,2.96320228995418,4.485842820001196e-05
dragonfly,,S, 1.1384224032731627e+00,-2.5570504313647804e-20,-1.1836065640731638e-01, 6.8507400972225279e-03,-3.2065690955501919e-01,-2.3462695473552792e-01,2.97310019109404,6.478967038825393,215.973342986439,2.97316710135911,6.691026507033015e-05
dragonfly,,S, 1.1345354925743316e+00,-2.5570445170662557e-20,-1.2874124920651867e-01, 3.1746387880216215e-03,-3.0716470053452960e-01,-2.1544373105638542e-01,2.9831142642597,6.271623191970014,210.191615431703,2.98313191276404,1.7648504340161963e-05
dragonfly,,S, 1.1297737950824662e+00,-2.5570358264391875e-20,-1.4100413435339237e-01,-1.4435072965854842e-03,-2.9076894800667513e-01,-1.9324338374160946e-01,2.9930731011311,6.065493137014074,209.277956327715,2.99309672416897,2.362303787029063e-05
dragonfly,,S, 1.1240596830414382e+00,-2.5572056603366587e-20,-1.5564504117971462e-01,-6.1729207989199416e-03,-2.7118894674003258e-01,-1.6467472741301514e-01,3.0030651585138,5.8662599112694505,213.471511603799,3.0030615355739,3.622939900083111e-06
dragonfly,,S, 1.1172201901985077e+00,-2.5572902095894891e-20,-1.7322219247250092e-01,-9.1639391453251194e-03,-2.4819206285787390e-01,-1.2260635343448908e-01,3.01302532179458,5.6805278127653365,222.880130864089,3.01302634697883,1.0251842499364727e-06
dragonfly,,S, 1.1087200509405188e+00,-2.5572320658662919e-20,-1.9498066950114290e-01, 4.2515199864165837e-06,-2.2083418163289772e-01, 3.5635483196916981e-05,3.02299115838376,5.510396579508037,237.48465634756,3.02299115838376,0.0
resonant,,12, 7.6086635164655358e-02,-2.0282751614671405e-22,-5.7009693025049617e-30, 2.5420344092573449e-12, 4.5792853699764082e+00, 1.6260337630969774e-28,1.45335211077064,12.573146289972547,1.0,1.45335211077064,0.0
resonant,,12, 1.1677633129079233e-01, 9.8253107735534547e-22,-4.3307581468740035e-21, 1.4519838411292822e-11, 3.7083214647082525e+00, 8.9054464862895405e-20,1.61406308560897,12.563245814956423,1.00000002313099,1.6140344843848866,2.860122408332444e-05
resonant,,12, 1.6673037810821043e-01,-1.4804586126300812e-23, 3.1678041501042718e-22, 3.7848021941874699e-12, 3.0540706889406661e+00,-4.7365327726003395e-21,1.77481490730539,12.549000436122684,1.00000000618874,1.7747168579991333,9.804930625678665e-05
resonant,,12, 2.2706334003311063e-01,-1.3582127126896430e-21,-1.0791412392050958e-22,-2.3477370804368649e-12, 2.5312568529104813e+00, 1.5244888509910119e-21,1.93536835395272,12.527971279922081,1.00000000162652,1.9353992316133801,3.087766066012243e-05
resonant,,12, 2.9954855102814870e-01, 1.0229096269169669e-21, 4.0153535298602293e-24,-3.0226933095810798e-12, 2.0898618963968514e+00,-4.5016869905615811e-23,2.09599289212282,12.49564401924244,1.00000000026863,2.096081605227627,8.871310480706995e-05
resonant,,12, 3.8673204751039025e-01, 1.2055586806051477e-21, 1.4266266938925087e-24,-1.7344202383951673e-12, 1.6988978287709369e+00,-2.0520483928968970e-24,2.25681760977914,12.442840874353784,1.25403751598963,2.2567639788418736,5.363093726629131e-05
resonant,,12, 4.9227371387236946e-01, 2.3248736202405260e-21,-1.2068539347282715e-24, 1.4274319501829687e-13, 1.3381284937616222e+00, 3.0978673901435808e-24,2.41752178414363,12.348041766086332,1.77803408012852,2.4174463524561203,7.543168750956397e-05
resonant,,12, 6.2292391370365940e-01, 2.9041515119342257e-21, 3.2332844321881317e-26, 2.5574531457591847e-12, 9.9368239986330864e-01, 7.0275339400175491e-25,2.57819338729821,12.146946429585375,3.27470924947582,2.578128726070367,6.466122784321016e-05
resonant,,12, 7.9243778279629684e-01, 2.7793994406709537e-21, 7.5606477575470622e-25, 3.0290559242683060e-13, 6.8484174303161127e-01, 2.5719364977271986e-25,2.73884818837806,11.589641672955084,10.8486572336781,2.7388110996846136,3.708869344665189e-05
resonant,,12, 9.7938798181220965e-01, 5.3208038378429485e-21,-2.8405967924414430e-33,-4.3489087523384541e-14, 1.7100463774529140e+00,-1.5653025715662640e-30,2.89949347329886,10.421125439929638,1.80262129210991,2.89949347329886,0.0
resonant,,13, 4.1273951360274657e+00,-1.1934536264249541e-21,-1.0336804336883861e-51,-2.9636754214262247e-12,-4.0612321610811071e+00, 2.6981316092054699e-53,1.02679859922514,18.86531339576997,1.49850184970984,1.02679859922514,0.0
resonant,,13, 4.0922798673986547e+00,-1.1791082528955397e-21, 6.2515160935893694e-21, 1.8674787270999677e-12,-4.0009559393761061e+00,-2.0804870374626986e-22,1.22829159321787,18.857066128292324,1.73634728581162,1.2283108627415045,1.9269523634513064e-05
resonant,,13, 4.0451904942815808e+00,-1.2954916573933624e-21, 7.1526787169252698e-21, 1.1429713148075775e-12,-3.9279277923640343e+00,-2.9157983810525324e-22,1.42984208906157,18.84512094071373,1.9855032943181,1.429823126257869,1.8962803701061404e-05
resonant,,13, 3.9851732399199933e+00,-1.3672598721474144e-21, 1.1059893310438466e-21, 3.2170595474668339e-13,-3.8409161852888434e+00,-6.6281270462088619e-23,1.63133161824454,18.82752898044003,2.25385807394044,1.6313353897742333,3.7715296932194775e-06
resonant,,13, 3.9108818020850240e+00,-1.4106710315815805e-21,-1.7881328483017288e-22,-7.8176933470573381e-14,-3.7381918468168993e+00,-5.4110676576239030e-26,1.83284709400621,18.800986566073135,2.56724850050833,1.8328476532905977,5.592843876911502e-07
resonant,,13, 3.8205815799408973e+00,-1.5893539881762803e-21,-5.5649270355766171e-23,-4.5403413942843145e-14,-3.6175422524952396e+00, 1.4030635417204805e-24,2.03429089996754,18.759363377754397,3.00367380334089,2.034359916806962,6.901683942217574e-05
resonant,,13, 3.7117749911630642e+00,-1.5892223394626068e-21,-7.6672093966587618e-24,-5.8432781090580349e-14,-3.4757592594183757e+00, 2.0214143116157885e-25,2.23583450874788,18.68927169633802,3.82365987754631,2.2358721803233266,3.767157544665167e-05
resonant,,13, 3.5811255016818651e+00,-1.6961897512188357e-21, 3.1000229691300948e-24, 2.5972323197066741e-15,-3.3085226138257240e+00,-2.6204375463692946e-25,2.43734099224464,18.5544101451259,6.11456444289784,2.437384443839691,4.345159505092511e-05
resonant,,13, 3.4238803852293564e+00,-1.6418183975389885e-21,-3.3903334419456562e-25,-2.3246080928662410e-15,-3.1095068090640243e+00,-7.2747452676769247e-27,2.63889449651198,18.219256570463827,16.9915377825845,2.6388967073560554,2.210844075367646e-06
resonant,,13, 3.2291569899472776e+00,-1.6689726862054606e-21,-9.3835305922327628e-34,-5.7290345060782335e-14,-2.8648605374889877e+00,-6.9340575045083580e-35,2.84040897087242,17.070533168668653,2.36276668031603,2.84040897087242,0.0
resonant,,21, 7.1685090005515054e-02, 2.8152160934494704e-20,-2.0365976723033449e-22,-6.3283083547681518e-12, 4.6048523886536552e+00, 7.7572617219047305e-20,2.39332373938576,6.296463135408091,1.0000000068225,2.39332373938576,0.0
resonant,,21, 9.3034266111759870e-02, 2.8758474322295321e-20,-1.6309353809654099e-22,-4.8323516752814513e-12, 4.0421567256615534e+00, 1.4979710345544892e-19,2.47989392828321,6.292575428175234,1.00000000780988,2.479864948193351,2.8980089858965385e-05
resonant,,21, 1.1769821956788090e-01, 2.8923592034158087e-20, 2.6524067169669172e-21,-3.1397428352339287e-12, 3.5624031737255559e+00, 1.7305110950360032e-18,2.56644337491364,6.288222634164816,1.00001241464919,2.566406157000942,3.721791269795105e-05
resonant,,21, 1.4622581324783032e-01, 2.9135133626072950e-20, 1.7094683481916066e-21,-5.2455287539627330e-13, 3.1419657450966665e+00, 8.8889683844832922e-21,2.65301223746491,6.283109753411603,1.00003150749551,2.6529473658085334,6.487165637647507e-05
resonant,,21, 1.7932330718974906e-01, 2.9118978986799269e-20,-9.4364464983855374e-20,-3.4522903423131764e-13, 2.7642622778448138e+00,-1.5986512580498449e-19,2.73943891179091,6.276728236194872,1.00001246236275,2.739488574616124,4.9662825214014106e-05
resonant,,21, 2.1824542106227898e-01, 2.8336674214131988e-20, 4.6157390473045590e-21,-2.2545172513706500e-13, 2.4142206905344317e+00,-1.2690392285720276e-20,2.82597607264056,6.268049810697013,1.00000000024841,2.8260297834237154,5.371078315530298e-05
resonant,,21, 2.6490698847476363e-01, 2.7491615117512552e-20, 4.6667022877034660e-22,-5.8488560814791758e-13, 2.0789836754504982e+00,-1.5764633740432535e-21,2.91262142159211,6.254820018669795,1.00000000010191,2.9125709922313066,5.042936080323912e-05
resonant,,21, 3.2258978325243104e-01, 2.8508411702214189e-20,-1.3386096686689961e-23,-1.1513495577264026e-12, 1.7446096569284197e+00, 1.5708862937820584e-22,2.99911291001992,6.230976043304289,1.00000000001459,2.9991122010388978,7.089810223348536e-07
resonant,,21, 3.9866313949039645e-01, 2.8723489672503189e-20, 7.0661313225363429e-24,-1.1932501735235078e-14, 1.3869880805755028e+00,-8.8564478366470408e-23,3.08567444343755,6.17251739574325,1.0,3.085653409846489,2.103359106087055e-05
resonant,,21, 5.0384309487543399e-01, 2.9471111103805015e-20, 9.4836250279216788e-25,-7.4936842895610075e-14, 9.8020008871973463e-01, 3.6356049190390065e-26,3.17219461865408,5.886850477233688,1.0,3.17219461865408,0.0
resonant,,23, 3.2790687878674235e-01,-3.8654028357001494e-22,-4.8156569680909515e-23,-1.1104109020505975e-11, 1.9202251177566205e+00, 5.2503125294135461e-23,2.26697854124472,18.735499185405928,2.07769957651302,2.26697854124472,0.0
resonant,,23, 3.7368793182636684e-01, 2.1830551174583751e-23,-4.2836753197266773e-23,-8.6726771863935786e-12, 1.7189122829154455e+00, 6.4173239339405732e-23,2.3450841983283,18.704512462231524,2.45527086978576,2.345054652492111,2.9545836188749064e-05
resonant,,23, 4.2475288552734503e-01,-1.4433896816634083e-22,-6.6272639823043716e-24,-4.8131719750838422e-12, 1.5239900181552732e+00, 1.2271910131498233e-23,2.42307457952102,18.661425052762716,2.97629720628758,2.4231307637395023,5.618421848252453e-05
resonant,,23, 4.8237815538583428e-01,-3.2070589936484813e-22, 1.0038782642082708e-23,-3.7734961646487796e-12, 1.3321744241721252e+00,-2.0255825085023793e-23,2.50119052277658,18.598096469195127,3.76108026545871,2.5012068749868934,1.6352210313375082e-05
resonant,,23, 5.4814451868045000e-01,-2.1906426382316224e-22, 1.8880854679727173e-24,-1.3682919334097045e-12, 1.1413178507801147e+00,-4.0324187777484257e-24,2.57929840584527,18.498632189444375,5.08192361805173,2.5792829862342845,1.541961098538991e-05
resonant,,23, 6.2468625655129584e-01,-7.0029478498191539e-23,-2.6802828380515740e-25, 1.7361417108686913e-13, 9.4982751005430155e-01, 6.7011421665552320e-25,2.65733856202633,18.327707066122347,7.6640122078814,2.6573590974816756,2.0535455345527254e-05
resonant,,23, 7.1689618681184653e-01,-1.4171956782650975e-22, 2.1280832550698977e-26, 7.1094447490610567e-13, 7.6037917042835590e-01, 6.2572808306588223e-26,2.73542677155235,17.99730631893145,13.9077271798034,2.7354352087290668,8.437176716835637e-06
resonant,,23, 8.2968579151601418e-01,-1.6279943855651952e-22, 2.5232303413978852e-26,-1.4763113933093836e-13, 6.1271985140967633e-01, 1.5068372423929121e-25,2.81349039056489,17.33890365802179,34.471636328794,2.813511319976458,2.092941156783823e-05
resonant,,23, 9.3170466437134603e-01, 9.9832431645936117e-22, 1.1107025715729015e-34, 2.1111078180795770e-13, 7.0889424029237336e-01, 4.7156131377586886e-33,2.89159550340104,16.64007548380479,88.1926565280372,2.891587431223849,8.072177191120744e-06
resonant,,23, 9.8331427201634314e-01, 9.9866097041083321e-22,-9.2170512047975563e-33, 5.8497022220607006e-14, 2.3109213147030476e+00,-5.2820000949905319e-29,2.96966354247124,16.575208456596783,45.1313887490356,2.96966354247124,0.0
resonant,,31, 2.1651478430268815e-03, 5.2184931622261659e-20,1.3293739343859371e-111, 5.8439946908158326e-11, 1.1642118367707351e+01,-8.2679267846470767e-107,2.49465284349566,6.264646310477123,5.42024593819716,2.49465284349566,0.0
resonant,,31, 1.2231475996931883e-02, 5.2253101666959579e-20, 6.9020473586654576e-47, 1.2289926134852995e-11, 8.8579912882208713e+00,-6.2791308374854850e-43,2.59188416763216,6.275526589144855,5.99853183550077,2.591870523175835,1.364445632479061e-05
resonant,,31, 2.5289869358993876e-02, 5.2343382722644327e-20,-1.6382466302271958e-71,-4.2992695886103069e-12, 7.0785492625304052e+00, 4.0209479029760310e-68,2.68911875152878,6.287890445128172,6.63483679215677,2.689088202856011,3.054867276919282e-05
resonant,,31, 4.1636384581193869e-02, 5.2640603854771761e-20, 1.9247664419595829e-25,-1.1289536243794280e-12, 5.8286399970301330e+00, 3.1366869379721457e-22,2.78629458461272,6.303438826368032,7.35483620083388,2.7863058825361864,1.1297923466546678e-05
resonant,,31, 6.1782877156383233e-02, 5.2442875918869911e-20, 3.9208470653091119e-26,-1.9563941198145650e-12, 4.8856097607169167e+00, 1.7863948652075676e-22,2.88353621978984,6.325335221122009,8.07378756678562,2.883523562216362,1.2657573477792283e-05
resonant,,31, 8.6571242425812364e-02, 5.2778933258540756e-20, 6.0657338867730582e-25,-1.5717393053942757e-12, 4.1311678495596116e+00, 1.1367246878533631e-22,2.9806958966938,6.359049069940851,8.49096819170551,2.9807412418965376,4.5345202737578916e-05
resonant,,31, 1.1784684216152748e-01, 5.3300047202693984e-20, 8.5655470953850668e-26, 1.4495195366515605e-12, 3.4873791673120422e+00,-5.8275035204628684e-23,3.07799073106886,6.413755572160474,7.85088614030699,3.0779589215767134,3.18094921465395e-05
resonant,,31, 1.5973629292375660e-01, 5.4254634540279904e-20,-1.2446404256292104e-24, 1.5010319408407996e-12, 2.8937685457973594e+00, 2.6302595444155294e-23,3.17514514221557,6.4953196577165055,5.20356086391418,3.1751766012568887,3.1459041318626646e-05
resonant,,31, 2.1904901557931930e-01, 5.5212086388204706e-20, 1.7109488646430811e-25, 1.3138816162422204e-12, 2.3135709449097881e+00, 5.8970938247626040e-23,3.2724060610624,6.5373089855773445,2.50421027554244,3.272394280937064,1.1780125336091629e-05
resonant,,31, 3.0038968782487546e-01, 5.6888627126826168e-20, 8.9526625415475944e-25, 1.5102137114193441e-13, 1.7542499285352959e+00,-1.3009008691976144e-23,3.36961196061724,6.500950244537792,1.37356401266321,3.36961196061724,0.0
resonant,,32, 3.1729991018847931e-01,-1.9231442090480961e-21,-1.9338167493245706e-24, 5.0562235729483934e-12, 1.8517048225515778e+00, 3.1222453416838396e-23,2.70506122293969,12.769385965507059,1.00200322094044,2.70506122293969,0.0
resonant,,32, 3.2787905890898811e-01,-1.5396376999800895e-21, 1.7484577150624997e-23, 1.5062794413786719e-12, 1.7917286641963379e+00, 1.8922930798630292e-24,2.74440698464662,12.666166457858347,1.08065705884397,2.7443942464337243,1.2738212895602175e-05
resonant,,32, 3.5021348378438960e-01,-4.5791294935125472e-22,-3.7773345932178551e-24, 1.1734466492038402e-12, 1.6820346802594521e+00,-2.2734819349545132e-23,2.78376833158938,12.626358949400615,1.11041941577113,2.7837272699277587,4.106166162154423e-05
